Day	Month	Year	Tmin(C)	Tmax(C)	Prcp(mm)	Et0(mm)
10	3	2013	13	27	0	4.1
11	3	2013	17	29	0	4.1
12	3	2013	22	34	0	4.6
13	3	2013	17	27	0.06	3.7
14	3	2013	16	36	0	5.9
15	3	2013	17	36	0	5.8
16	3	2013	15	22	0	2.9
17	3	2013	14	19	0	2.4
18	3	2013	12	20	0	2.9
19	3	2013	11	22	0	3.4
20	3	2013	12	24	0	3.7
21	3	2013	12	31	0	5.3
22	3	2013	16	24	0	3.3
23	3	2013	13	22	0	3.2
24	3	2013	12	22	0	3.4
25	3	2013	11	27	0	4.6
26	3	2013	13	31	0	5.3
27	3	2013	14	24	0	3.6
28	3	2013	16	28	0	4.3
29	3	2013	18	29	0	4.3
30	3	2013	15	28	0	4.5
31	3	2013	17	36	0	6.2
1	4	2013	21	28	0	3.6
2	4	2013	16	28	0	4.4
3	4	2013	19	32	0	5
4	4	2013	16	23	0	3.2
5	4	2013	15	24	0	3.6
6	4	2013	13	29	0	5.1
7	4	2013	19	35	0	5.9
8	4	2013	18	26	0	3.7
9	4	2013	16	24	0	3.5
10	4	2013	14	23	0	3.6
11	4	2013	14	23	0	3.6
12	4	2013	13	24	0	4
13	4	2013	13	24	0	4
14	4	2013	14	28	0	4.9
15	4	2013	14	29	0	5.1
16	4	2013	15	23	0	3.5
17	4	2013	15	22	0	3.3
18	4	2013	14	23	0	3.7
19	4	2013	14	23	0	3.7
20	4	2013	14	22	0	3.5
21	4	2013	14	21	0	3.2
22	4	2013	13	23	0	3.9
23	4	2013	13	25	0	4.4
24	4	2013	14	26	0	4.5
25	4	2013	14	28	0	5
26	4	2013	14	29	0	5.3
27	4	2013	16	31	0	5.6
28	4	2013	17	35	0	6.5
29	4	2013	22	36	0	6.1
30	4	2013	18	37	0	7
1	5	2013	18	35	0	6.4
2	5	2013	19	32	0	5.5
3	5	2013	19	32	0	5.5
4	5	2013	19	36	0	6.6
5	5	2013	19	34	0	6.1
6	5	2013	19	33	0	5.8
7	5	2013	20	33	0	5.7
8	5	2013	20	31	0	5.1
9	5	2013	20	31	0	5.1
10	5	2013	21	33	0	5.5
11	5	2013	20	30	0	4.8
12	5	2013	19	27	0	4.1
13	5	2013	21	34	0	5.9
14	5	2013	18	27	0	4.3
15	5	2013	19	27	0	4.2
16	5	2013	18	28	0	4.6
17	5	2013	20	32	0	5.5
18	5	2013	20	34	0.02	6.1
19	5	2013	22	38	0.02	6.9
20	5	2013	21	33	0	5.6
21	5	2013	21	33	0.03	5.6
22	5	2013	22	34	0	5.8
23	5	2013	22	36	0	6.4
24	5	2013	23	38	0	6.8
25	5	2013	19	31	0	5.4
26	5	2013	19	30	0	5.1
27	5	2013	19	32	0	5.7
28	5	2013	21	36	0	6.6
29	5	2013	24	41	0	7.6
30	5	2013	25	36	0	5.9
31	5	2013	23	41	0	7.8
1	6	2013	23	37	0	6.6
2	6	2013	23	44	0	8.7
3	6	2013	23	32	0	5
4	6	2013	20	31	0	5.3
5	6	2013	21	31	0	5.1
6	6	2013	20	36	0	6.7
7	6	2013	24	34	0	5.4
8	6	2013	25	42	0	7.8
9	6	2013	23	31	0.12	4.7
10	6	2013	21	32	1.05	5.4
11	6	2013	21	34	0	6
12	6	2013	24	33	0	5.1
13	6	2013	20	30	0	5
14	6	2013	21	30	0	4.8
15	6	2013	17	29	0	5.2
16	6	2013	21	29	0	4.5
17	6	2013	22	32	0	5.2
18	6	2013	22	35	0	6.1
19	6	2013	24	35	0	5.8
20	6	2013	23	37	0	6.6
21	6	2013	25	36	0	5.9
22	6	2013	24	35	0	5.8
23	6	2013	24	35	0	5.8
24	6	2013	23	35	0	6
25	6	2013	23	35	0	6
26	6	2013	23	35	0	6
27	6	2013	23	32	0	5
28	6	2013	23	34	0	5.6
29	6	2013	22	33	0	5.5
30	6	2013	23	33	0	5.3
1	7	2013	22	31	0	4.9
2	7	2013	22	31	0	4.9
3	7	2013	22	32	0	5.2
4	7	2013	22	33	0	5.5
5	7	2013	22	32	0	5.2
6	7	2013	22	31	0	4.9
7	7	2013	22	32	0	5.2
8	7	2013	22	32	0	5.2
9	7	2013	23	32	0	5
10	7	2013	23	33	0	5.3
11	7	2013	23	33	0	5.3
12	7	2013	23	33	0	5.3
13	7	2013	23	33	0	5.3
14	7	2013	23	33	0	5.3
15	7	2013	23	34	0	5.6
16	7	2013	23	33	0	5.3
17	7	2013	22	33	0	5.4
18	7	2013	23	32	0	4.9
19	7	2013	23	32	0	4.9
20	7	2013	23	33	0	5.2
21	7	2013	22	32	0	5.1
22	7	2013	22	32	0	5.1
23	7	2013	23	32	0	4.9
24	7	2013	23	33	0	5.2
25	7	2013	23	34	0	5.5
26	7	2013	23	34	0	5.5
27	7	2013	23	35	0	5.8
28	7	2013	23	35	0	5.8
29	7	2013	23	36	0	6.1
30	7	2013	24	35	0	5.6
31	7	2013	23	34	0	5.5
1	8	2013	24	37	0	6.2
2	8	2013	26	36	0	5.5
3	8	2013	24	34	0	5.2
4	8	2013	24	33	0	4.9
5	8	2013	23	36	0	6
6	8	2013	24	37	0	6.1
7	8	2013	24	36	0	5.8
8	8	2013	24	35	0	5.5
9	8	2013	23	36	0	6
10	8	2013	24	34	0	5.2
11	8	2013	24	35	0	5.5
12	8	2013	24	34	0	5.1
13	8	2013	24	32	0	4.5
14	8	2013	24	33	0	4.8
15	8	2013	24	35	0	5.4
16	8	2013	24	36	0	5.7
17	8	2013	24	36	0	5.7
18	8	2013	24	34	0	5.1
19	8	2013	24	33	0	4.7
20	8	2013	24	36	0	5.6
21	8	2013	23	36	0	5.8
22	8	2013	24	34	0	5
23	8	2013	23	34	0	5.2
24	8	2013	24	33	0	4.7
25	8	2013	23	34	0	5.2
26	8	2013	23	32	0	4.5
27	8	2013	23	34	0	5.1
28	8	2013	23	36	0	5.7
29	8	2013	23	36	0	5.7
30	8	2013	24	36	0	5.5
31	8	2013	24	33	0	4.6
1	9	2013	23	33	0	4.7
2	9	2013	24	32	0	4.2
3	9	2013	24	34	0	4.8
4	9	2013	23	32	0	4.4
5	9	2013	23	33	0	4.7
6	9	2013	23	32	0	4.4
7	9	2013	22	31	0	4.3
8	9	2013	21	34	0	5.2
9	9	2013	22	32	0	4.5
10	9	2013	22	32	0	4.5
11	9	2013	22	32	0	4.5
12	9	2013	22	33	0	4.7
13	9	2013	22	36	0	5.5
14	9	2013	23	36	0	5.3
15	9	2013	23	33	0	4.5
16	9	2013	22	31	0	4.1
17	9	2013	21	34	0	5
18	9	2013	26	36	0	4.8
19	9	2013	25	42	0	6.5
20	9	2013	24	32	0	4
21	9	2013	22	33	0	4.5
22	9	2013	24	33	0	4.2
23	9	2013	23	31	0	3.8
24	9	2013	21	31	0	4.1
25	9	2013	20	29	0	3.8
26	9	2013	19	28	0	3.6
27	9	2013	19	28	0	3.6
28	9	2013	20	29	0	3.7
29	9	2013	20	29	0	3.7
30	9	2013	19	29	0	3.8
1	10	2013	20	30	0	3.9
2	10	2013	22	34	0	4.6
3	10	2013	22	31	0	3.8
4	10	2013	19	27	0	3.3
5	10	2013	18	24	0	2.7
6	10	2013	16	25	0	3.2
7	10	2013	17	26	0	3.3
8	10	2013	16	27	0	3.6
9	10	2013	16	30	0	4.2
10	10	2013	17	29	0	3.9
11	10	2013	17	29	0	3.8
12	10	2013	19	29	0	3.6
13	10	2013	20	29	0	3.4
14	10	2013	21	29	0	3.3
15	10	2013	20	29	0	3.4
16	10	2013	17	27	0	3.3
17	10	2013	17	31	0	4.1
18	10	2013	17	28	0	3.5
19	10	2013	18	26	0	2.9
20	10	2013	16	26	0	3.2
21	10	2013	17	28	0	3.4
22	10	2013	17	28	0	3.4
23	10	2013	17	27	0	3.2
24	10	2013	16	26	0	3.1
25	10	2013	16	27	0	3.3
26	10	2013	16	26	0	3.1
27	10	2013	16	26	0	3
28	10	2013	16	25	0	2.8
29	10	2013	15	24	0	2.8
30	10	2013	18	26	0	2.8
31	10	2013	19	27	0	2.8
1	11	2013	19	27	0	2.8
2	11	2013	18	25	0	2.5
3	11	2013	18	27	0	2.9
4	11	2013	18	28	0	3.1
5	11	2013	18	26	0	2.7
6	11	2013	17	27	0	3
7	11	2013	20	27	0	2.6
8	11	2013	18	26	0	2.6
9	11	2013	16	24	0	2.5
10	11	2013	17	25	0	2.5
11	11	2013	17	26	0	2.7
12	11	2013	18	27	0	2.8
13	11	2013	18	26	0	2.6
14	11	2013	17	25	0	2.5
15	11	2013	17	26	0	2.7
16	11	2013	16	24	0	2.4
17	11	2013	17	23	0	2.1
18	11	2013	14	23	0	2.4
19	11	2013	14	22	0	2.3
20	11	2013	14	23	0	2.4
21	11	2013	16	24	0	2.4
22	11	2013	17	28	0	2.9
23	11	2013	18	24	0	2.1
24	11	2013	16	24	0	2.3
25	11	2013	16	30	0	3.3
26	11	2013	23	33	0	3.2
27	11	2013	20	31	0	3.1
28	11	2013	18	24	0	2.1
29	11	2013	15	21	0.02	1.9
30	11	2013	11	21	0	2.3
1	12	2013	16	28	0.07	2.9
2	12	2013	21	30	0.01	2.8
3	12	2013	20	26	0	2.2
4	12	2013	18	22	0	1.7
5	12	2013	16	21	0	1.8
6	12	2013	13	21	0	2.1
7	12	2013	13	20	0	1.9
8	12	2013	14	22	0	2.1
9	12	2013	11	17	0	1.7
10	12	2013	11	18	0.01	1.8
11	12	2013	8	15	0	1.6
12	12	2013	8	12	0	1.3
13	12	2013	5	8	0.02	1
14	12	2013	7	12	0.01	1.3
15	12	2013	7	14	0	1.6
16	12	2013	6	15	0	1.8
17	12	2013	7	16	0.02	1.8
18	12	2013	8	17	0.22	1.9
19	12	2013	8	18	0.24	2
20	12	2013	9	18	0.01	1.9
21	12	2013	8	19	0	2.1
22	12	2013	9	19	0	2.1
23	12	2013	8	20	0	2.3
24	12	2013	7	21	0	2.5
25	12	2013	11	22	0	2.3
26	12	2013	12	20	0	2
27	12	2013	11	21	0	2.2
28	12	2013	12	20	0	2
29	12	2013	10	17	0	1.7
30	12	2013	12	18	0	1.7
31	12	2013	10	18	0	1.9
1	1	2014	10	18	0	1.9
2	1	2014	11	19	0	1.9
3	1	2014	10	18	0.21	1.9
4	1	2014	10	19	0.01	2
5	1	2014	10	19	0.21	2
6	1	2014	9	18	0.03	2
7	1	2014	9	19	0	2.1
8	1	2014	11	19	0.2	2
9	1	2014	11	15	0.04	1.4
10	1	2014	9	18	0.03	2
11	1	2014	10	18	1.68	1.9
12	1	2014	11	20	1.08	2.1
13	1	2014	11	19	3.26	2
14	1	2014	11	20	2.05	2.2
15	1	2014	10	20	0.03	2.2
16	1	2014	10	22	0	2.5
17	1	2014	10	19	0	2.1
18	1	2014	11	19	0	2
19	1	2014	11	21	0	2.3
20	1	2014	9	22	0	2.7
21	1	2014	12	22	0	2.4
22	1	2014	12	23	0	2.6
23	1	2014	11	18	0	1.9
24	1	2014	11	20	0	2.2
25	1	2014	11	25	0	3
26	1	2014	13	26	0	3.1
27	1	2014	12	18	0	1.9
28	1	2014	11	18	0	2
29	1	2014	10	20	0	2.4
30	1	2014	11	22	0.11	2.6
31	1	2014	12	21	0.08	2.4
1	2	2014	9	21	0	2.7
2	2	2014	15	23	0	2.5
3	2	2014	13	19	0	2
4	2	2014	13	20	0.13	2.2
5	2	2014	10	17	0.19	2
6	2	2014	9	17	0.05	2.1
7	2	2014	11	18	0	2.1
8	2	2014	9	18	0	2.3
9	2	2014	7	19	3.67	2.6
10	2	2014	9	21	0.18	2.8
11	2	2014	9	22	0	3
12	2	2014	9	25	0	3.5
13	2	2014	12	21	0	2.6
14	2	2014	12	20	0	2.4
15	2	2014	11	15	0	1.7
16	2	2014	11	18	0	2.2
17	2	2014	10	19	0	2.5
18	2	2014	10	19	0	2.5
19	2	2014	10	22	0	3
20	2	2014	9	25	0	3.7
21	2	2014	12	29	0	4.2
22	2	2014	17	23	0	2.5
23	2	2014	15	21	0	2.4
24	2	2014	14	21	0	2.5
25	2	2014	12	21	0	2.8
26	2	2014	12	20	0.06	2.6
27	2	2014	11	19	0	2.5
28	2	2014	9	21	0	3.1
1	3	2014	12	31	0	4.8
2	3	2014	18	23	0	2.4
3	3	2014	16	24	0	3
4	3	2014	16	24	0	3
5	3	2014	16	29	1.13	4.1
6	3	2014	15	25	3.16	3.4
7	3	2014	15	30	1.41	4.4
8	3	2014	16	22	0.18	2.6
9	3	2014	14	22	0.9	2.9
10	3	2014	12	22	0.04	3.2
11	3	2014	13	22	0	3.1
12	3	2014	13	18	0	2.2
13	3	2014	11	17	0	2.3
14	3	2014	12	18	0	2.4
15	3	2014	9	21	0	3.4
16	3	2014	13	28	0	4.4
17	3	2014	18	25	0.21	3.1
18	3	2014	15	21	4.5	2.7
19	3	2014	14	22	2.55	3.1
20	3	2014	13	23	0.04	3.4
21	3	2014	12	24	0	3.8
22	3	2014	11	24	0.15	3.9
23	3	2014	13	21	0	3
24	3	2014	14	24	0	3.6
25	3	2014	12	23	0	3.6
26	3	2014	14	27	0	4.3
27	3	2014	16	28	0	4.3
28	3	2014	12	29	0	5
29	3	2014	14	28	0	4.6
30	3	2014	14	22	0	3.2
31	3	2014	13	24	0	3.8
1	4	2014	12	23	0	3.7
2	4	2014	14	21	0	3
3	4	2014	12	23	0	3.8
4	4	2014	14	26	0	4.2
5	4	2014	13	29	0	5.1
6	4	2014	14	32	0.05	5.7
7	4	2014	17	27	0.08	4.1
8	4	2014	18	30	0.04	4.7
9	4	2014	14	24	0.41	3.8
10	4	2014	14	24	0	3.8
11	4	2014	15	26	0.03	4.2
12	4	2014	15	26	1.11	4.2
13	4	2014	15	26	1.11	4.2
14	4	2014	15	30	0.06	5.2
15	4	2014	19	32	0	5.2
16	4	2014	17	28	0.01	4.5
17	4	2014	17	27	0	4.2
18	4	2014	20	35	0.3	6
19	4	2014	18	27	0	4.1
20	4	2014	17	26	0.05	4
21	4	2014	15	27	0.03	4.6
22	4	2014	16	31	0	5.5
23	4	2014	18	32	0	5.5
24	4	2014	18	37	0	6.9
25	4	2014	19	31	0	5.1
26	4	2014	17	28	0	4.6
27	4	2014	15	31	0	5.7
28	4	2014	21	31	0	4.8
29	4	2014	18	32	0	5.6
30	4	2014	21	32	0	5.1
1	5	2014	19	33	0	5.7
2	5	2014	18	30	0	5.1
3	5	2014	21	37	0	6.6
4	5	2014	30	39	0	5.6
5	5	2014	27	36	0	5.2
6	5	2014	22	28	0	3.8
7	5	2014	19	26	0	3.8
8	5	2014	18	26	0	4
9	5	2014	17	27	0	4.5
10	5	2014	18	29	0	4.9
11	5	2014	17	26	0	4.2
12	5	2014	17	25	0	3.9
13	5	2014	17	28	0	4.8
14	5	2014	18	31	0	5.5
15	5	2014	20	34	0	6
16	5	2014	19	31	0.03	5.3
17	5	2014	18	29	0	4.9
18	5	2014	17	28	0	4.8
19	5	2014	17	31	0	5.7
20	5	2014	19	34	0.02	6.2
21	5	2014	23	31	0.01	4.6
22	5	2014	19	30	0	5.1
23	5	2014	19	30	0	5.1
24	5	2014	19	31	0	5.4
25	5	2014	19	31	0	5.4
26	5	2014	20	32	0	5.5
27	5	2014	25	39	0	6.8
28	5	2014	19	31	0	5.4
29	5	2014	21	35	0	6.3
30	5	2014	26	42	0	7.6
31	5	2014	22	30	0	4.5
1	6	2014	19	29	0	4.8
2	6	2014	19	30	0	5.1
3	6	2014	22	37	0	6.7
4	6	2014	26	43	0	8
5	6	2014	22	31	0.02	4.9
6	6	2014	20	30	0.92	5
7	6	2014	19	30	0.7	5.1
8	6	2014	21	29	0.83	4.5
9	6	2014	21	32	0	5.4
10	6	2014	21	33	0.01	5.7
11	6	2014	22	34	0	5.8
12	6	2014	22	32	0	5.2
13	6	2014	22	32	0	5.2
14	6	2014	23	33	0	5.3
15	6	2014	23	35	0	6
16	6	2014	24	38	0	6.7
17	6	2014	22	35	0	6.1
18	6	2014	22	34	0	5.8
19	6	2014	24	37	0	6.4
20	6	2014	23	36	0	6.3
21	6	2014	22	31	0	4.9
22	6	2014	21	31	0	5.1
23	6	2014	21	32	0	5.4
24	6	2014	21	33	0	5.7
25	6	2014	21	33	0	5.7
26	6	2014	22	36	0	6.4
27	6	2014	23	38	0	6.9
28	6	2014	24	41	0	7.7
29	6	2014	25	38	0	6.5
30	6	2014	23	34	0	5.6
1	7	2014	23	34	0	5.6
2	7	2014	23	36	0	6.3
3	7	2014	23	34	0	5.6
4	7	2014	23	36	0	6.3
5	7	2014	22	33	0	5.5
6	7	2014	22	33	0	5.5
7	7	2014	23	34	0	5.6
8	7	2014	23	33	0	5.3
9	7	2014	22	35	0	6.1
10	7	2014	24	38	0	6.7
11	7	2014	24	37	0	6.4
12	7	2014	27	39	0	6.4
13	7	2014	24	35	0	5.7
14	7	2014	23	32	0	4.9
15	7	2014	21	33	0	5.6
16	7	2014	22	33	0	5.5
17	7	2014	22	32	0	5.1
18	7	2014	23	31	0	4.6
19	7	2014	23	32	0	4.9
20	7	2014	23	33	0	5.2
21	7	2014	24	33	0	5
22	7	2014	24	34	0	5.3
23	7	2014	23	35	0	5.8
24	7	2014	23	35	0	5.8
25	7	2014	23	33	0	5.2
26	7	2014	24	33	0	5
27	7	2014	24	34	0	5.3
28	7	2014	24	34	0	5.3
29	7	2014	24	36	0	5.9
30	7	2014	26	36	0	5.5
31	7	2014	23	34	0	5.5
1	8	2014	24	37	0	6.2
2	8	2014	24	34	0	5.2
3	8	2014	24	32	0	4.6
4	8	2014	24	33	0	4.9
5	8	2014	25	36	0	5.7
6	8	2014	26	37	0	5.8
7	8	2014	26	36	0	5.4
8	8	2014	24	34	0	5.2
9	8	2014	24	32	0	4.5
10	8	2014	24	33	0	4.9
11	8	2014	24	34	0	5.2
12	8	2014	24	35	0	5.5
13	8	2014	24	35	0	5.4
14	8	2014	23	36	0	5.9
15	8	2014	24	36	0	5.7
16	8	2014	24	35	0	5.4
17	8	2014	25	36	0	5.5
18	8	2014	25	35	0	5.2
19	8	2014	25	34	0	4.9
20	8	2014	25	34	0	4.8
21	8	2014	24	33	0	4.7
22	8	2014	24	36	0	5.6
23	8	2014	24	38	0	6.2
24	8	2014	26	37	0	5.5
25	8	2014	25	38	0	6
26	8	2014	24	37	0	5.8
27	8	2014	25	35	0	5
28	8	2014	25	35	0	5
29	8	2014	24	36	0	5.5
30	8	2014	24	35	0	5.2
31	8	2014	24	33	0	4.6
1	9	2014	24	34	0	4.9
2	9	2014	24	33	0	4.5
3	9	2014	23	36	0	5.6
4	9	2014	25	39	0	6.1
5	9	2014	25	33	0	4.3
6	9	2014	24	33	0	4.5
7	9	2014	24	36	0	5.3
8	9	2014	24	33	0	4.4
9	9	2014	24	33	0	4.4
10	9	2014	24	32	0	4.1
11	9	2014	24	33	0	4.4
12	9	2014	24	32	0	4.1
13	9	2014	23	32	0	4.3
14	9	2014	23	33	0	4.5
15	9	2014	23	34	0	4.8
16	9	2014	24	39	0	5.9
17	9	2014	24	33	0	4.3
18	9	2014	23	33	0	4.4
19	9	2014	23	32	0	4.2
20	9	2014	22	31	0	4
21	9	2014	22	32	0	4.3
22	9	2014	23	32	0	4.1
23	9	2014	23	34	0	4.6
24	9	2014	23	37	0	5.4
25	9	2014	25	35	0	4.5
26	9	2014	23	34	0	4.5
27	9	2014	24	39	0	5.7
28	9	2014	23	29	0	3.2
29	9	2014	21	29	0	3.5
30	9	2014	21	28	0	3.3
1	10	2014	21	29	0	3.5
2	10	2014	20	29	0	3.6
3	10	2014	21	29	0	3.5
4	10	2014	21	29	0	3.4
5	10	2014	19	30	0	3.9
6	10	2014	20	31	0	4
7	10	2014	21	32	0	4.1
8	10	2014	2	34	0	5.9
9	10	2014	20	30	0	3.7
10	10	2014	20	31	0	3.9
11	10	2014	21	29	0	3.3
12	10	2014	20	29	0	3.4
13	10	2014	20	29	0	3.4
14	10	2014	21	28	0	3
15	10	2014	19	27	0	3.1
16	10	2014	19	27	0	3.1
17	10	2014	18	29	0	3.6
18	10	2014	20	31	0	3.8
19	10	2014	21	29	0	3.2
20	10	2014	19	27	0	3
21	10	2014	18	26	0	2.9
22	10	2014	17	26	0	3
23	10	2014	19	28	0	3.2
24	10	2014	21	31	0	3.5
25	10	2014	21	33	0	3.9
26	10	2014	19	31	0	3.7
27	10	2014	21	28	0	2.8
28	10	2014	19	27	0	2.9
29	10	2014	17	26	0	2.9
30	10	2014	17	26	0.13	2.9
31	10	2014	19	26	0.4	2.6
1	11	2014	17	28	0.17	3.2
2	11	2014	21	27	0	2.5
3	11	2014	17	26	0	2.8
4	11	2014	16	24	0	2.6
5	11	2014	16	23	0	2.4
6	11	2014	14	26	0	3.1
7	11	2014	15	27	0	3.2
8	11	2014	17	31	0	3.7
9	11	2014	18	27	0	2.8
10	11	2014	16	26	0	2.8
11	11	2014	16	26	0	2.8
12	11	2014	16	25	0	2.6
13	11	2014	16	25	0.05	2.6
14	11	2014	17	26	0.01	2.7
15	11	2014	16	26	0.1	2.8
16	11	2014	16	23	0.04	2.2
17	11	2014	16	23	0	2.2
18	11	2014	15	24	0.01	2.5
19	11	2014	14	24	0.14	2.6
20	11	2014	15	25	0.02	2.6
21	11	2014	14	24	0	2.6
22	11	2014	16	22	0	2
23	11	2014	14	21	0	2.1
24	11	2014	14	24	0	2.5
25	11	2014	12	20	0	2.1
26	11	2014	14	19	0	1.7
27	11	2014	13	19	0	1.8
28	11	2014	13	21	0.27	2.1
29	11	2014	13	21	0.01	2.1
30	11	2014	14	22	0.16	2.2
1	12	2014	13	24	0.55	2.6
2	12	2014	15	26	0.1	2.7
3	12	2014	13	26	0.01	2.8
4	12	2014	17	29	0.08	3
5	12	2014	17	28	0.14	2.8
6	12	2014	15	24	0.04	2.4
7	12	2014	13	22	0	2.2
8	12	2014	13	23	0	2.4
9	12	2014	15	21	0	1.9
10	12	2014	12	21	0	2.1
11	12	2014	12	27	0	3
12	12	2014	13	20	0	1.9
13	12	2014	12	20	0.02	2
14	12	2014	13	20	0	1.9
15	12	2014	13	21	0	2
16	12	2014	12	21	0.04	2.1
17	12	2014	11	21	0.1	2.2
18	12	2014	14	21	0	2
19	12	2014	14	21	0	2
20	12	2014	11	21	0	2.2
21	12	2014	13	20	0	1.9
22	12	2014	12	20	0	2
23	12	2014	11	18	0.14	1.8
24	12	2014	10	19	0.3	2
25	12	2014	9	19	1.3	2.1
26	12	2014	10	21	0.45	2.3
27	12	2014	11	19	1.37	1.9
28	12	2014	12	19	0.13	1.8
29	12	2014	11	19	0.02	1.9
30	12	2014	11	20	0.2	2.1
31	12	2014	12	22	0.16	2.3
1	1	2015	10	15	0.01	1.5
2	1	2015	8	16	0	1.8
3	1	2015	7	16	0	1.8
4	1	2015	8	17	0	1.9
5	1	2015	9	17	0	1.8
6	1	2015	10	15	0	1.5
7	1	2015	8	12	0	1.3
8	1	2015	7	11	0	1.2
9	1	2015	8	12	0	1.3
10	1	2015	4	13	0	1.7
11	1	2015	9	15	0	1.6
12	1	2015	8	18	0.08	2.1
13	1	2015	13	18	0	1.7
14	1	2015	9	14	0	1.5
15	1	2015	11	17	0	1.7
16	1	2015	11	17	0	1.7
17	1	2015	11	17	0	1.7
18	1	2015	9	18	0	2.1
19	1	2015	9	19	0.05	2.2
20	1	2015	8	22	0	2.7
21	1	2015	10	24	0.01	2.9
22	1	2015	13	26	0.02	3
23	1	2015	14	24	0	2.6
24	1	2015	14	21	0	2.1
25	1	2015	13	21	0	2.2
26	1	2015	13	18	0	1.8
27	1	2015	13	22	0	2.4
28	1	2015	11	18	0	2
29	1	2015	10	19	0	2.2
30	1	2015	11	18	0	2
31	1	2015	10	19	0	2.3
1	2	2015	11	24	0	3
2	2	2015	11	24	0	3
3	2	2015	13	21	0.01	2.3
4	2	2015	11	20	0.1	2.4
5	2	2015	9	21	0.01	2.7
6	2	2015	12	29	0.26	3.9
7	2	2015	14	23	2.97	2.6
8	2	2015	13	19	0.31	2.1
9	2	2015	11	20	0.34	2.4
10	2	2015	11	18	0.05	2.1
11	2	2015	9	13	0.78	1.5
12	2	2015	7	14	0	1.9
13	2	2015	8	16	0.01	2.1
14	2	2015	8	18	0.07	2.4
15	2	2015	11	16	0.12	1.8
16	2	2015	8	17	0.09	2.3
17	2	2015	8	18	0.17	2.5
18	2	2015	9	16	0.02	2.1
19	2	2015	7	10	0.06	1.3
20	2	2015	6	15	0	2.2
21	2	2015	10	16	0	2
22	2	2015	9	18	0	2.5
23	2	2015	11	19	0	2.5
24	2	2015	12	18	0	2.2
25	2	2015	11	21	0	2.9
26	2	2015	9	24	0	3.6
27	2	2015	14	29	0	4.1
28	2	2015	13	21	0	2.7
1	3	2015	11	20	0	2.7
2	3	2015	11	21	0	2.9
3	3	2015	14	22	0	2.8
4	3	2015	12	21	0	2.9
5	3	2015	11	21	0	3
6	3	2015	11	27	0	4.2
7	3	2015	13	27	0	4
8	3	2015	16	30	0	4.4
9	3	2015	16	22	0	2.6
10	3	2015	16	24	0	3.1
11	3	2015	15	22	0	2.8
12	3	2015	13	22	0	3.1
13	3	2015	12	22	0	3.2
14	3	2015	14	23	0.69	3.2
15	3	2015	13	21	0.01	2.9
16	3	2015	11	19	0.08	2.8
17	3	2015	11	22	0	3.4
18	3	2015	11	21	0.48	3.2
19	3	2015	12	21	0.01	3.1
20	3	2015	11	20	0	3
21	3	2015	12	21	0.3	3.1
22	3	2015	9	20	1.99	3.3
23	3	2015	11	23	0.8	3.7
24	3	2015	13	28	1.48	4.6
25	3	2015	13	27	0	4.4
26	3	2015	15	28	0	4.4
27	3	2015	19	35	0.66	5.6
28	3	2015	18	32	0	5
29	3	2015	16	25	0	3.6
30	3	2015	16	23	0	3.1
31	3	2015	14	26	0	4.2
1	4	2015	15	23	0	3.3
2	4	2015	14	27	0	4.4
3	4	2015	16	26	0	3.9
4	4	2015	14	22	0	3.3
5	4	2015	14	25	0	4
6	4	2015	15	27	0	4.4
7	4	2015	16	35	0.01	6.2
8	4	2015	20	38	0.02	6.6
9	4	2015	15	21	0.13	2.9
10	4	2015	13	18	0.68	2.5
11	4	2015	11	16	0.57	2.4
12	4	2015	11	21	0.19	3.6
13	4	2015	13	22	0	3.5
14	4	2015	11	22	0	3.8
15	4	2015	12	22	0	3.7
16	4	2015	14	23	0	3.7
17	4	2015	14	24	0	3.9
18	4	2015	13	26	0	4.6
19	4	2015	14	29	0	5.2
20	4	2015	19	34	0	5.9
21	4	2015	16	28	0	4.7
22	4	2015	16	25	0	3.9
23	4	2015	14	22	0	3.5
24	4	2015	12	22	0	3.8
25	4	2015	11	25	0	4.6
26	4	2015	13	29	0	5.4
27	4	2015	19	36	0	6.5
28	4	2015	17	33	0.18	6
29	4	2015	21	36	0	6.3
30	4	2015	16	28	0	4.8
1	5	2015	16	29	0	5.1
2	5	2015	16	27	0	4.6
3	5	2015	16	28	0	4.8
4	5	2015	16	28	0	4.9
5	5	2015	16	29	0	5.1
6	5	2015	17	28	0	4.7
7	5	2015	16	31	0.01	5.7
8	5	2015	18	32	0	5.7
9	5	2015	21	34	0	5.8
10	5	2015	19	30	0	5
11	5	2015	19	28	0.67	4.4
12	5	2015	18	29	12.7	4.9
13	5	2015	18	28	0.37	4.6
14	5	2015	17	27	0.08	4.5
15	5	2015	17	30	0	5.4
16	5	2015	18	30	0.15	5.2
17	5	2015	16	32	0.01	6.1
18	5	2015	19	36	0	6.8
19	5	2015	20	37	0	6.9
20	5	2015	21	34	0	5.9
21	5	2015	19	29	0	4.8
22	5	2015	18	31	0	5.5
23	5	2015	21	34	0	5.9
24	5	2015	16	38	0	7.8
25	5	2015	25	39	0	6.8
26	5	2015	23	38	0	6.8
27	5	2015	28	44	0	7.9
28	5	2015	22	32	0	5.2
29	5	2015	20	28	0	4.3
30	5	2015	19	28	0	4.5
31	5	2015	18	28	0	4.7
